country1,country2,ltrade,lgdp1,lgdp2,ldist
"Austria","El Salvador",1.132069,26.51754,24.40613,8.710608
"Austria","Guatemala",2.088448,26.51754,25.23531,8.706073
"Austria","Haiti",-.7602952,26.51754,23.36568,8.529058
"Austria","Honduras",2.112394,26.51754,24.1789,8.682588
"Austria","Mexico",6.029589,26.51754,28.02359,8.720862
"Austria","Nicaragua",.2242866,26.51754,23.41662,8.688491
"Austria","Panama",2.302138,26.51754,24.60495,8.684203
"Austria","Paraguay",2.360505,26.51754,24.12724,8.788274
"Austria","Peru",4.138559,26.51754,26.26739,8.807656
"Austria","Uruguay",2.928576,26.51754,24.51897,8.854457
"Austria","Venezuela, RB",3.994846,26.51754,26.37677,8.576683
"Austria","Antigua and Barbuda",-3.295392,26.51754,20.92471,8.447008
"Austria","Bahamas, The",2.018837,26.51754,23.07536,8.510624
"Austria","Aruba",-1.498045,26.51754,,8.569159
"Austria","Barbados",-1.131043,26.51754,,8.465064
"Austria","Bermuda",-3.401096,26.51754,,8.315616
"Austria","Dominica",-4.555357,26.51754,20.04025,8.459376
"Austria","",-4.827576,26.51754,,8.994152
"Austria","Greenland",-2.620382,26.51754,,7.77431
"Austria","Grenada",-4.247794,26.51754,21.1897,8.49655
"Austria","",,26.51754,,8.453187
"Austria","",,26.51754,,8.499246
"Austria","Guyana",-1.13671,26.51754,22.06566,8.543513
"Austria","Belize",.7607936,26.51754,21.85498,8.679863
"Austria","Jamaica",.002981,26.51754,23.88885,8.580991
"Austria","",,26.51754,,8.463877
"Austria","",,26.51754,,8.560699
"Austria","St. Kitts and Nevis",-1.568834,26.51754,20.03685,8.453556
"Austria","St. Lucia",-3.011155,26.51754,21.42295,8.4733
"Austria","",-4.38949,26.51754,,8.057945
"Austria","St. Vincent and the Grenadines",-4.27393,26.51754,20.44489,8.480475
"Austria","Suriname",.4021547,26.51754,22.54653,8.526589
"Austria","Trinidad and Tobago",2.080972,26.51754,24.29274,8.50156
"Austria","Bahrain",2.266986,26.51754,24.1657,7.821904
"Austria","Cyprus",4.474756,26.51754,23.6839,7.18756
"Austria","Iran, Islamic Rep.",4.710033,26.51754,27.37002,7.751219
"Austria","Iraq",5.292363,26.51754,25.81387,7.537484
"Austria","Israel",5.235247,26.51754,26.10455,7.358952
"Austria","Jordan",3.467904,26.51754,24.16978,7.404909
"Austria","Kuwait",5.61735,26.51754,,7.657706
"Austria","Lebanon",3.601201,26.51754,24.7594,7.308668
"Austria","Oman",3.230949,26.51754,25.06968,8.014799
"Austria","Qatar",4.163544,26.51754,25.71467,7.843723
"Austria","Saudi Arabia",6.273174,26.51754,27.23021,7.746724
"Austria","",,26.51754,,8.0078
"Austria","Syrian Arab Republic",1.370737,26.51754,,7.33151
"Austria","United Arab Emirates",5.942877,26.51754,,7.91703
"Austria","Egypt, Arab Rep.",5.042247,26.51754,26.74781,7.419313
"Austria","",,26.51754,,7.943631
"Austria","Yemen, Rep.",1.951134,26.51754,24.62759,8.000398
"Austria","West Bank and Gaza",-.0267787,26.51754,,7.354327
"Austria","Afghanistan",1.235954,26.51754,24.42056,7.951274
"Austria","Bangladesh",3.790413,26.51754,26.25545,8.389504
"Austria","Bhutan",1.509556,26.51754,21.97196,8.35748
"Austria","Brunei Darussalam",-1.666483,26.51754,23.61612,8.780651
"Austria","Myanmar",2.557723,26.51754,,8.489674
"Austria","Cambodia",2.237515,26.51754,24.23562,8.635851
"Austria","Sri Lanka",3.31027,26.51754,25.39614,8.479803
"Austria","Hong Kong SAR, China",5.974494,26.51754,26.42338,8.62562
"Austria","India",6.272365,26.51754,29.19285,8.289782
"Austria","Indonesia",5.208017,26.51754,27.76908,8.887447
"Austria","Timor-Leste",,26.51754,21.294,8.950115
"Austria","Korea, Rep.",6.691257,26.51754,27.98651,8.580975
"Austria","Lao PDR",1.203318,26.51754,23.74945,8.590391
"Austria","Macao SAR, China",1.345428,26.51754,24.55273,8.621598
"Austria","Malaysia",5.719743,26.51754,26.69788,8.781082
"Austria","Maldives",.4361989,26.51754,21.43171,8.445565
"Austria","Nepal",.7217222,26.51754,24.34193,8.278742
"Austria","Pakistan",4.121354,26.51754,26.87241,8.07045
"Austria","Palau",,26.51754,19.59527,8.88408
"Austria","Philippines",4.501188,26.51754,26.66062,8.762758
"Austria","Singapore",5.938903,26.51754,26.41376,8.726235
"Austria","Thailand",5.673173,26.51754,27.096,8.575292
"Austria","Vietnam",7.033301,26.51754,26.37459,8.617064
"Austria","Djibouti",-.1200896,26.51754,21.39376,8.01012
"Austria","Algeria",5.251227,26.51754,26.19788,7.276167
"Austria","Angola",1.757371,26.51754,25.04366,8.32864
"Austria","Botswana",-.0473092,26.51754,23.90258,8.482556
"Austria","Burundi",-.757411,26.51754,22.20237,8.202576
"Austria","Cameroon",.4849064,26.51754,24.39927,7.956159
"Austria","Cabo Verde",-1.081317,26.51754,21.4011,8.015774
"Austria","Central African Republic",-2.890822,26.51754,21.3969,7.944326
"Austria","Chad",.4970116,26.51754,23.5282,7.720699
"Austria","Comoros",,26.51754,20.40388,8.417393
"Austria","Congo, Rep.",1.135708,26.51754,23.07759,8.112682
"Austria","Congo, Dem. Rep.",1.114692,26.51754,23.75973,8.113916
"Austria","Benin",1.555638,26.51754,23.23461,7.897236
"Austria","Equatorial Guinea",-.7329496,26.51754,22.9738,8.050181
"Austria","Eritrea",-1.721886,26.51754,22.09982,7.89012
"Austria","Ethiopia",1.678952,26.51754,25.11525,8.031465
"Austria","Gabon",1.771792,26.51754,23.62413,8.112638
"Austria","Gambia, The",-1.447712,26.51754,21.60311,7.972868
"Austria","Ghana",2.735325,26.51754,24.92969,7.958494
"Austria","Guinea-Bissau",-2.536629,26.51754,21.03212,7.98539
"Austria","Guinea",-.8243892,26.51754,22.92382,7.955157
"Austria","Cote d'Ivoire",1.777943,26.51754,24.15614,7.979345
"Austria","Kenya",2.027784,26.51754,24.74567,8.166931
"Austria","Lesotho",-3.957357,26.51754,21.9259,8.591321
"Austria","Liberia",-.1077469,26.51754,21.6418,8.046607
"Austria","Libya",5.733474,26.51754,25.23629,7.348606
"Austria","Madagascar",-.3361794,26.51754,23.46092,8.535819
"Austria","Malawi",-.2388436,26.51754,23.1269,8.386409
"Austria","Mali",3.022449,26.51754,23.38799,7.746323
"Austria","Mauritania",1.690421,26.51754,22.72289,7.766257
"Austria","Mauritius",2.090249,26.51754,23.4033,8.596204
"Austria","Morocco",4.73777,26.51754,25.58554,7.265906
"Austria","Mozambique",2.35511,26.51754,23.81007,8.459686
"Austria","Niger",-1.74436,26.51754,23.02222,7.688614
"Austria","Nigeria",6.364676,26.51754,26.55469,7.861256
"Austria","",,26.51754,,8.594344
"Austria","Zimbabwe",-.3937905,26.51754,22.20458,8.467994
"Austria","Rwanda",-.9185023,26.51754,23.33461,8.174709
"Austria","Sao Tome and Principe",-6.032025,26.51754,19.58523,8.076994
"Austria","Seychelles",-.0806493,26.51754,21.72984,8.390719
"Austria","Senegal",2.008831,26.51754,23.71566,7.931778
"Austria","Sierra Leone",-.9828237,26.51754,22.64185,8.022676
"Austria","Somalia",-1.32493,26.51754,,8.10403
"Austria","Namibia",1.201333,26.51754,23.25377,8.474168
"Austria","Sudan",1.871628,26.51754,25.06919,7.794293
"Austria","Swaziland",-3.718547,26.51754,22.31789,8.559947
"Austria","Tanzania",1.502923,26.51754,24.82007,8.271258
"Austria","Togo",-.2113769,26.51754,22.455,7.939767
"Austria","Tunisia",4.533103,26.51754,24.98805,6.853448
"Austria","Uganda",.8323953,26.51754,24.51797,8.12785
"Austria","Burkina Faso",-.2278442,26.51754,23.64668,7.835606
"Austria","Zambia",1.478556,26.51754,23.90454,8.394527
"Austria","",,26.51754,,7.666392
"Austria","Solomon Islands",-3.72844,26.51754,20.8882,9.109582
"Austria","Faeroe Islands",-1.174706,26.51754,,7.159001
"Austria","Fiji",-1.987454,26.51754,22.09642,9.224824
"Austria","",-.8763323,26.51754,,7.112062
"Austria","Kiribati",-1.020565,26.51754,19.8197,9.086969
"Austria","Guam",-5.625502,26.51754,,8.891591
"Austria","",-6.167827,26.51754,,9.085071
"Austria","New Caledonia",.5161601,26.51754,,9.216366
"Austria","Vanuatu",-4.9037,26.51754,21.14191,9.188978
"Austria","Papua New Guinea",1.544432,26.51754,23.75095,9.044962
"Austria","",,26.51754,,8.416621
"Austria","",,26.51754,,9.211151
"Austria","American Samoa",,26.51754,,9.223745
"Austria","Samoa",-2.480843,26.51754,20.97189,9.217161
"Austria","Tonga",-4.15026,26.51754,20.56982,9.256928
"Austria","Tuvalu",,26.51754,17.24949,9.165368
"Austria","French Polynesia",-.8509818,26.51754,,9.181688
"Austria","Armenia",3.767294,26.51754,23.61574,7.406384
"Austria","Azerbaijan",5.547005,26.51754,25.14033,7.46561
"Austria","Belarus",5.154462,26.51754,25.64629,6.626632
"Austria","Albania",3.638972,26.51754,23.79271,6.304704
"Austria","Georgia",3.443954,26.51754,24.03122,7.323227
"Austria","Kazakhstan",6.792912,26.51754,26.13394,7.818457
"Austria","Kyrgyz Republic",2.12389,26.51754,23.33165,8.007277
"Austria","Bulgaria",6.386631,26.51754,25.07472,6.462381
"Austria","Moldova",4.035906,26.51754,23.28243,6.598588
"Austria","Russian Federation",8.01543,26.51754,28.45276,8.125244
"Austria","Tajikistan",1.628572,26.51754,23.51781,7.969118
"Austria","China",8.144764,26.51754,30.12271,8.424832
"Austria","Turkmenistan",2.7506,26.51754,25.41346,7.760805
"Austria","Ukraine",6.491411,26.51754,26.51741,6.762122
"Austria","Uzbekistan",3.71021,26.51754,25.26991,7.824117
"Austria","Cuba",2.083851,26.51754,,8.571874
"Austria","",,26.51754,,5.267313
"Austria","Czech Republic",8.624456,26.51754,26.19304,5.267313
"Austria","Slovak Republic",8.572866,26.51754,25.43572,5.700809
"Austria","",,26.51754,,5.882799
"Austria","Estonia",4.464079,26.51754,23.92875,6.86378
"Austria","Latvia",4.703642,26.51754,24.15716,6.718371
"Austria","Hungary",8.501914,26.51754,25.83548,5.747759
"Austria","Lithuania",5.051648,26.51754,24.75145,6.620796
"Austria","Mongolia",2.272757,26.51754,23.48296,8.31141
"Austria","",-1.182253,26.51754,,8.547292
"Austria","Croatia",6.805736,26.51754,24.86675,5.202612
"Austria","Slovenia",7.832928,26.51754,24.6121,4.79748
"Austria","Macedonia, FYR",4.558136,26.51754,23.54905,6.345339
"Austria","Bosnia and Herzegovina",6.091148,26.51754,24.02307,5.77348
"Austria","Poland",8.146796,26.51754,27.26712,6.082663
"Austria","Serbia",,26.51754,24.87298,6.075546
"Austria","Kosovo",2.868715,26.51754,23.34484,6.208813
"Austria","Romania",7.486792,26.51754,26.11985,6.327008
"Austria","",,26.51754,,7.075685
"Belgium-Luxembourg","Denmark",7.642643,26.75993,25.9677,6.071224
"Belgium-Luxembourg","France",10.87938,26.75993,28.36141,5.845899
"Belgium-Luxembourg","Germany",11.03004,26.75993,28.70177,5.383426
"Belgium-Luxembourg","Italy",9.645961,26.75993,28.1387,6.537783
"Belgium-Luxembourg","Netherlands",11.01661,26.75993,27.17295,4.921643
"Belgium-Luxembourg","Norway",8.206542,26.75993,26.23726,6.688333
"Belgium-Luxembourg","Sweden",8.781838,26.75993,26.57867,6.773946
"Belgium-Luxembourg","Switzerland",8.502467,26.75993,26.49484,5.770216
"Belgium-Luxembourg","Canada",7.748637,26.75993,27.92483,8.176363
"Belgium-Luxembourg","Japan",8.406398,26.75993,29.05393,8.667493
"Belgium-Luxembourg","Finland",7.681947,26.75993,25.89052,7.098108
"Belgium-Luxembourg","Greece",6.83018,26.75993,26.13842,7.085207
"Belgium-Luxembourg","Iceland",4.139557,26.75993,23.24902,7.13371
"Belgium-Luxembourg","Ireland",8.887496,26.75993,25.85234,6.275553
"Belgium-Luxembourg","Malta",4.378376,26.75993,22.97927,7.056711
"Belgium-Luxembourg","Portugal",7.433434,26.75993,26.03465,6.880633
"Belgium-Luxembourg","Spain",9.050041,26.75993,27.8508,6.734347
"Belgium-Luxembourg","Turkey",8.191293,26.75993,27.56732,7.440167
"Belgium-Luxembourg","",,26.75993,,6.824374
"Belgium-Luxembourg","Australia",7.278955,26.75993,27.59781,9.138794
"Belgium-Luxembourg","New Zealand",5.46172,26.75993,25.56404,9.357939
"Belgium-Luxembourg","South Africa",7.391508,26.75993,26.72678,8.63798
"Belgium-Luxembourg","Argentina",6.293243,26.75993,,8.875931
"Belgium-Luxembourg","Bolivia",4.532112,26.75993,24.51305,8.740409
"Belgium-Luxembourg","Brazil",7.915843,26.75993,28.22175,8.60731
"Belgium-Luxembourg","Chile",6.597897,26.75993,26.22287,8.880863
"Belgium-Luxembourg","Colombia",6.000533,26.75993,26.68311,8.591872
"Belgium-Luxembourg","Costa Rica",5.271574,26.75993,24.80505,8.628624
"Belgium-Luxembourg","Dominican Republic",4.587027,26.75993,25.48104,8.420339
"Belgium-Luxembourg","Ecuador",5.437352,26.75993,25.38836,8.690801
"Belgium-Luxembourg","El Salvador",2.934072,26.75993,24.40613,8.630175
"Belgium-Luxembourg","Guatemala",3.929304,26.75993,25.23531,8.624496
"Belgium-Luxembourg","Haiti",2.298525,26.75993,23.36568,8.436997
"Belgium-Luxembourg","Honduras",4.210851,26.75993,24.1789,8.600198
"Belgium-Luxembourg","Mexico",7.424803,26.75993,28.02359,8.63834
"Belgium-Luxembourg","Nicaragua",2.870856,26.75993,23.41662,8.607726
"Belgium-Luxembourg","Panama",4.129881,26.75993,24.60495,8.606738
"Belgium-Luxembourg","Paraguay",3.806887,26.75993,24.12724,8.752838
"Belgium-Luxembourg","Peru",5.930212,26.75993,26.26739,8.750727
"Belgium-Luxembourg","Uruguay",4.142949,26.75993,24.51897,8.829805
"Belgium-Luxembourg","Venezuela, RB",5.67711,26.75993,26.37677,8.499984
"Belgium-Luxembourg","Antigua and Barbuda",3.168311,26.75993,20.92471,8.355591
"Belgium-Luxembourg","Bahamas, The",3.351417,26.75993,23.07536,8.412554
"Belgium-Luxembourg","Aruba",.117806,26.75993,,8.485996
"Belgium-Luxembourg","Barbados",.7287446,26.75993,,8.380607
"Belgium-Luxembourg","Bermuda",-.1985515,26.75993,,8.195847
"Belgium-Luxembourg","Dominica",-1.176741,26.75993,20.04025,8.370868
"Belgium-Luxembourg","",-2.119875,26.75993,,8.983839
"Belgium-Luxembourg","Greenland",-.4628919,26.75993,,7.588454
"Belgium-Luxembourg","Grenada",-1.123936,26.75993,21.1897,8.41376
"Belgium-Luxembourg","",,26.75993,,8.363196
"Belgium-Luxembourg","",,26.75993,,8.432736
"Belgium-Luxembourg","Guyana",3.268654,26.75993,22.06566,8.472783
"Belgium-Luxembourg","Belize",.1023741,26.75993,21.85498,8.596008
"Belgium-Luxembourg","Jamaica",2.886719,26.75993,23.88885,8.491742
"Belgium-Luxembourg","",,26.75993,,8.376696
"Belgium-Luxembourg","",,26.75993,,8.477787
"Belgium-Luxembourg","St. Kitts and Nevis",1.510624,26.75993,20.03685,8.361756
"Belgium-Luxembourg","St. Lucia",-.263786,26.75993,21.42295,8.387502
"Belgium-Luxembourg","",-.3796415,26.75993,,7.89251
"Belgium-Luxembourg","St. Vincent and the Grenadines",-2.288973,26.75993,20.44489,8.395778
"Belgium-Luxembourg","Suriname",4.524853,26.75993,22.54653,8.458597
"Belgium-Luxembourg","Trinidad and Tobago",4.20665,26.75993,24.29274,8.420702
"Belgium-Luxembourg","Bahrain",4.952155,26.75993,24.1657,7.997428
"Belgium-Luxembourg","Cyprus",5.061681,26.75993,23.6839,7.50019
"Belgium-Luxembourg","Iran, Islamic Rep.",5.145515,26.75993,27.37002,7.93139
"Belgium-Luxembourg","Iraq",4.852958,26.75993,25.81387,7.7635
"Belgium-Luxembourg","Israel",7.848866,26.75993,26.10455,7.628103
"Belgium-Luxembourg","Jordan",4.974125,26.75993,24.16978,7.663573
"Belgium-Luxembourg","Kuwait",5.097199,26.75993,,7.862113
"Belgium-Luxembourg","Lebanon",5.508352,26.75993,24.7594,7.589974
"Belgium-Luxembourg","Oman",5.167034,26.75993,25.06968,8.161034
"Belgium-Luxembourg","Qatar",6.601587,26.75993,25.71467,8.015678
"Belgium-Luxembourg","Saudi Arabia",7.505813,26.75993,27.23021,7.937031
"Belgium-Luxembourg","",,26.75993,,8.156174
"Belgium-Luxembourg","Syrian Arab Republic",3.4199,26.75993,,7.605499
"Belgium-Luxembourg","United Arab Emirates",8.046032,26.75993,,8.077172
"Belgium-Luxembourg","Egypt, Arab Rep.",6.729584,26.75993,26.74781,7.665919
"Belgium-Luxembourg","",,26.75993,,8.10148
"Belgium-Luxembourg","Yemen, Rep.",5.077902,26.75993,24.62759,8.15102
"Belgium-Luxembourg","West Bank and Gaza",1.416479,26.75993,,7.624787
"Belgium-Luxembourg","Afghanistan",3.098557,26.75993,24.42056,8.089128
"Belgium-Luxembourg","Bangladesh",5.864627,26.75993,26.25545,8.470675
"Belgium-Luxembourg","Bhutan",.1838617,26.75993,21.97196,8.437433
"Belgium-Luxembourg","Brunei Darussalam",1.500635,26.75993,23.61612,8.832125
"Belgium-Luxembourg","Myanmar",2.801953,26.75993,,8.55886
"Belgium-Luxembourg","Cambodia",4.460519,26.75993,24.23562,8.696943
"Belgium-Luxembourg","Sri Lanka",5.62859,26.75993,25.39614,8.569812
"Belgium-Luxembourg","Hong Kong SAR, China",7.788678,26.75993,26.42338,8.673443
"Belgium-Luxembourg","India",8.828369,26.75993,29.19285,8.39267
"Belgium-Luxembourg","Indonesia",6.709022,26.75993,27.76908,8.935344
"Belgium-Luxembourg","Timor-Leste",,26.75993,21.294,8.99354
"Belgium-Luxembourg","Korea, Rep.",7.482966,26.75993,27.98651,8.605482
"Belgium-Luxembourg","Lao PDR",3.297213,26.75993,23.74945,8.650786
"Belgium-Luxembourg","Macao SAR, China",2.447782,26.75993,24.55273,8.670206
"Belgium-Luxembourg","Malaysia",6.610992,26.75993,26.69788,8.83505
"Belgium-Luxembourg","Maldives",.4237239,26.75993,21.43171,8.542756
"Belgium-Luxembourg","Nepal",1.542622,26.75993,24.34193,8.37023
"Belgium-Luxembourg","Pakistan",5.871014,26.75993,26.87241,8.19304
"Belgium-Luxembourg","Palau",1.469803,26.75993,19.59527,8.914258
"Belgium-Luxembourg","Philippines",5.457963,26.75993,26.66062,8.804425
"Belgium-Luxembourg","Singapore",7.903262,26.75993,26.41376,8.789086
"Belgium-Luxembourg","Thailand",7.083806,26.75993,27.096,8.64243
"Belgium-Luxembourg","Vietnam",6.676945,26.75993,26.37459,8.676538
"Belgium-Luxembourg","Djibouti",2.400653,26.75993,21.39376,8.156859
"Belgium-Luxembourg","Algeria",7.180476,26.75993,26.19788,7.362877
"Belgium-Luxembourg","Angola",6.012397,26.75993,25.04366,8.402102
"Belgium-Luxembourg","Botswana",5.960224,26.75993,23.90258,8.550789
"Belgium-Luxembourg","Burundi",3.078294,26.75993,22.20237,8.306832
"Belgium-Luxembourg","Cameroon",5.511599,26.75993,24.39927,8.04803
"Belgium-Luxembourg","Cabo Verde",2.973486,26.75993,21.4011,7.958136
"Belgium-Luxembourg","Central African Republic",2.675074,26.75993,21.3969,8.063945
